3.504753112792968750e-05,-1.482152888100480626e+00,1.788476869806910619e-01,5.475259404346482367e-02,3.046671809152450283e+00,2.189314959205013178e-02,9.997099053596181228e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.961158752441406250e-04,-1.482152902458190979e+00,1.788476761259307213e-01,5.475296505619018511e-02,3.046686626376315488e+00,2.197626329146160074e-02,9.997119111830483906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.945708274841308594e-02,-1.482152916079865657e+00,1.788476653063362509e-01,5.475333452790112632e-02,3.046702734231134357e+00,2.206378555296034660e-02,9.997139084888462257e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.966999053955078125e-02,-1.482152928978471618e+00,1.788476545290746123e-01,5.475370225923734124e-02,3.046720123374176303e+00,2.215569656241669905e-02,9.997158960077121015e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.978610038757324219e-02,-1.482152941169904592e+00,1.788476438014300618e-01,5.475406804638852792e-02,3.046738784280573320e+00,2.225197389788627356e-02,9.997178724583366538e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.988790512084960938e-02,-1.482152952672196600e+00,1.788476331307398415e-01,5.475443168265876209e-02,3.046758707304477287e+00,2.235259251439586370e-02,9.997198365531582975e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.998899459838867188e-02,-1.482152963504788534e+00,1.788476225244577944e-01,5.475479295975188565e-02,3.046779882725150213e+00,2.245752473369619362e-02,9.997217870056938904e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.008913040161132812e-02,-1.482152973688021236e+00,1.788476119899783390e-01,5.475515166895991021e-02,3.046802300759691828e+00,2.256674024506299947e-02,9.997237225341558398e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.019498825073242188e-02,-1.482152983242584154e+00,1.788476015347540971e-01,5.475550760208094947e-02,3.046825951572910363e+00,2.268020610749912902e-02,9.997256418682604062e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.065203666687011719e-02,-1.482152992189178953e+00,1.788475911661404627e-01,5.475586055229694771e-02,3.046850825256037343e+00,2.279788676272992420e-02,9.997275437520168617e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.106092453002929688e-02,-1.482153000548132482e+00,1.788475808915421794e-01,5.475621031480959466e-02,3.046876911805801669e+00,2.291974404895646966e-02,9.997294269495143881e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.728003501892089844e-02,-1.482153008339228473e+00,1.788475707183151686e-01,5.475655668745049026e-02,3.046904201076639396e+00,2.304573722448124973e-02,9.997312902466717888e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.764100074768066406e-02,-1.482153015581500144e+00,1.788475606540152196e-01,5.475689947107833383e-02,3.046932682737297782e+00,2.317582299117601496e-02,9.997331324559383114e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.787894248962402344e-02,-1.482153022293257294e+00,1.788475507065066528e-01,5.475723847001923161e-02,3.046962346205027039e+00,2.330995552676171090e-02,9.997349524169829582e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.811902999877929688e-02,-1.482153028492058322e+00,1.788475408845993930e-01,5.475757349252804995e-02,3.046993180588107641e+00,2.344808651587032555e-02,9.997367490003121471e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.832597732543945312e-02,-1.482153034194723551e+00,1.788475311988022842e-01,5.475790435197751271e-02,3.047025174610062059e+00,2.359016518870360457e-02,9.997385211069362287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.851599693298339844e-02,-1.482153039416302498e+00,1.788475216621526476e-01,5.475823086971214060e-02,3.047058316544847045e+00,2.373613835808793815e-02,9.997402676709343794e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.873009681701660156e-02,-1.482153044165937628e+00,1.788475122856358346e-01,5.475855287936157167e-02,3.047092594134914734e+00,2.388595046860336746e-02,9.997419876580597442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.896207809448242188e-02,-1.482153048443649590e+00,1.788475030637887431e-01,5.475887021851987696e-02,3.047127994528975758e+00,2.403954365209701183e-02,9.997436800673564772e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.920693397521972656e-02,-1.482153052256071080e+00,1.788474939986587353e-01,5.475918272222567856e-02,3.047164504228492277e+00,2.419685775056845678e-02,9.997453439329893887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.374740600585937500e-01,-1.482153055613773196e+00,1.788474851053552528e-01,5.475949023037636476e-02,3.047202109010848758e+00,2.435783036176400462e-02,9.997469783229283313e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.375861167907714844e-01,-1.482153058540619295e+00,1.788474763888102947e-01,5.475979257844779818e-02,3.047240793874661513e+00,2.452239691293675583e-02,9.997485823519829118e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.376719474792480469e-01,-1.482153061022105645e+00,1.788474678466206447e-01,5.476008955065438805e-02,3.047280542989411423e+00,2.469049069061179935e-02,9.997501551353329963e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.377279758453369141e-01,-1.482153063057749298e+00,1.788474594998100131e-01,5.476038105873779621e-02,3.047321339622513392e+00,2.486204288500443171e-02,9.997516958071532567e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.377809047698974609e-01,-1.482153064664587516e+00,1.788474513323832782e-01,5.476066694933757334e-02,3.047363166141799251e+00,2.503698268939036353e-02,9.997532035604975165e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.378319263458251953e-01,-1.482153065853890839e+00,1.788474433335534297e-01,5.476094708396805205e-02,3.047406003974232114e+00,2.521523730451549761e-02,9.997546776110262379e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.378810405731201172e-01,-1.482153066616478609e+00,1.788474355244300540e-01,5.476122139287908919e-02,3.047449833610929915e+00,2.539673194907540732e-02,9.997561171706237371e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379289627075195312e-01,-1.482153066946483744e+00,1.788474279031898040e-01,5.476148966505167692e-02,3.047494634602536223e+00,2.558138996978975843e-02,9.997575214967292789e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.379780769348144531e-01,-1.482153066854472456e+00,1.788474204757227459e-01,5.476175178500258117e-02,3.047540385522856443e+00,2.576913287495544158e-02,9.997588898845363725e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.380250453948974609e-01,-1.482153066346034942e+00,1.788474132541766626e-01,5.476200763271747013e-02,3.047587063970670584e+00,2.595988037949623073e-02,9.997602216398272790e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.816389560699462891e-01,-1.482153065421002225e+00,1.788474062385833896e-01,5.476225708680120680e-02,3.047634646586164564e+00,2.615355047098941177e-02,9.997615160842408810e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.817600727081298828e-01,-1.482153064073314264e+00,1.788473994242589515e-01,5.476250003795572058e-02,3.047683109063533458e+00,2.635005945357554724e-02,9.997627725565248757e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.818621158599853516e-01,-1.482153062305060942e+00,1.788473928209381447e-01,5.476273637945822115e-02,3.047732426196295474e+00,2.654932197606740818e-02,9.997639904143007517e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.819610595703125000e-01,-1.482153060121545129e+00,1.788473864381006917e-01,5.476296600173792550e-02,3.047782571907901694e+00,2.675125109441184312e-02,9.997651690333424213e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.820619106292724609e-01,-1.482153057528440288e+00,1.788473802827160730e-01,5.476318879627204567e-02,3.047833519278731362e+00,2.695575832533209093e-02,9.997663078049472130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.821579933166503906e-01,-1.482153054531417213e+00,1.788473743603348765e-01,5.476340465738843005e-02,3.047885240593910972e+00,2.716275369229295689e-02,9.997674061368920506e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.822509765625000000e-01,-1.482153051136333444e+00,1.788473686757062198e-01,5.476361348284976976e-02,3.047937707385116823e+00,2.737214577546698280e-02,9.997684634520902225e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.823430061340332031e-01,-1.482153047349333841e+00,1.788473632332363006e-01,5.476381517395906284e-02,3.047990890484354232e+00,2.758384175923292436e-02,9.997694791898416311e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.827969551086425781e-01,-1.482153043176980045e+00,1.788473580370609772e-01,5.476400963565895147e-02,3.048044760069581915e+00,2.779774748382290994e-02,9.997704528047238193e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
