2.143859863281250000e-03,1.822641049637861110e+00,-7.226721659618141891e-02,4.954397103673340297e+00,-8.403515685111835332e-01,-2.840432387153576932e-02,2.029166081818835288e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
2.316951751708984375e-03,1.822531164140024362e+00,-7.247256022578614509e-02,4.954672117856575575e+00,-8.267454200913882945e-01,-2.816468844430428109e-02,2.025389254303169295e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
2.467870712280273438e-03,1.822422628180105697e+00,-7.267761639773909210e-02,4.954945670040708627e+00,-8.130890479121939407e-01,-2.792322138375692708e-02,2.021671454051104710e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
2.589941024780273438e-03,1.822315490447778075e+00,-7.288238090293649996e-02,4.955217781541701783e+00,-7.993833983736831073e-01,-2.767993879001259816e-02,2.018013459176273727e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
2.720832824707031250e-03,1.822209795401521282e+00,-7.308685030002368133e-02,4.955488486832347661e+00,-7.856294232076723727e-01,-2.743485795717251485e-02,2.014416027541491072e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
2.833843231201171875e-03,1.822105586218210505e+00,-7.329102094011792634e-02,4.955757823924686889e+00,-7.718280821962695271e-01,-2.718799833989078707e-02,2.010879897190843479e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
3.357887268066406250e-03,1.822002905975064868e+00,-7.349488898866675390e-02,4.956025839638966701e+00,-7.579803440531243108e-01,-2.693938040424680158e-02,2.007405786780243950e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
3.519058227539062500e-03,1.821901793758978538e+00,-7.369844967155594895e-02,4.956292543656956262e+00,-7.440871821720060897e-01,-2.668902527773005240e-02,2.003994395714804533e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
3.969907760620117188e-03,1.821802290869896757e+00,-7.390169756197002837e-02,4.956557922964910823e+00,-7.301495805019022622e-01,-2.643695423792435939e-02,2.000646404210195684e+00,4.923579652556857311e-02,-2.591684687212966853e+00,6.363736052499270324e-01
5.990099906921386719e-02,1.821704435714215364e+00,-7.410462808058194961e-02,4.956821992627965301e+00,-7.161685281929452973e-01,-2.618318771535596556e-02,1.997362473583895959e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
5.997490882873535156e-02,1.821608265071963606e+00,-7.430723737508254656e-02,4.957084885977865341e+00,-7.021450206552264373e-01,-2.592774586280303939e-02,1.994143246909626743e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.003284454345703125e-02,1.821513807575554145e+00,-7.450952153009630929e-02,4.957346683905252682e+00,-6.880800526684502927e-01,-2.567064941134435119e-02,1.990989349628712768e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.117987632751464844e-02,1.821421087907589165e+00,-7.471147585645779299e-02,4.957607466061698887e+00,-6.739746220234663632e-01,-2.541192037408619708e-02,1.987901389591374635e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.131696701049804688e-02,1.821330145279737689e+00,-7.491309534290416239e-02,4.957867285025075788e+00,-6.598297475279708557e-01,-2.515158157664393324e-02,1.984879956917005472e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.139183044433593750e-02,1.821241024226686767e+00,-7.511437647196399225e-02,4.958126263592039784e+00,-6.456464594431046145e-01,-2.488965449842422961e-02,1.981925624302407041e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.145191192626953125e-02,1.821153762598829662e+00,-7.531531677452311946e-02,4.958384479331248151e+00,-6.314257871144297596e-01,-2.462615921406510755e-02,1.979038947740902943e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.150984764099121094e-02,1.821068397841139719e+00,-7.551591418263452204e-02,4.958641996076418756e+00,-6.171687649159161015e-01,-2.436111499780255207e-02,1.976220467090169741e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.156587600708007812e-02,1.820984973259661466e+00,-7.571616592209834407e-02,4.958898869573163282e+00,-6.028764382587870063e-01,-2.409454187471152253e-02,1.973470706477876702e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.257486343383789062e-02,1.820903530107249368e+00,-7.591606775576720256e-02,4.959155124325063113e+00,-5.885498553849062287e-01,-2.382646157617490656e-02,1.970790174661168015e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.269001960754394531e-02,1.820824113003447042e+00,-7.611561479926709506e-02,4.959410821297026040e+00,-5.741900724374122689e-01,-2.355689656479181826e-02,1.968179365299137729e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
6.277489662170410156e-02,1.820746762239239924e+00,-7.631480178568664230e-02,4.959665998877901494e+00,-5.597981455106135762e-01,-2.328587000960093134e-02,1.965638756970544021e+00,4.717085991217112584e-02,-2.576841575705944187e+00,6.364241816209814662e-01
1.182198524475097656e-01,1.820671513146229437e+00,-7.651362330619859708e-02,4.959920662316267048e+00,-5.453751299072340242e-01,-2.301340654320020718e-02,1.963168813084712472e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.191158294677734375e-01,1.820598396923591711e+00,-7.671207250981644521e-02,4.960174821343770191e+00,-5.309220809162666921e-01,-2.273953423910775318e-02,1.960769981756464553e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.268858909606933594e-01,1.820527441799104418e+00,-7.691014345376667727e-02,4.960428488268621372e+00,-5.164400548925989209e-01,-2.246428222395578655e-02,1.958442695603510586e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.271438598632812500e-01,1.820458692511870646e+00,-7.710782788515051223e-02,4.960681660782607416e+00,-5.019301286619011204e-01,-2.218768353241327984e-02,1.956187371641079142e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.272568702697753906e-01,1.820392197252975297e+00,-7.730511932302486233e-02,4.960934368382983628e+00,-4.873933864148767281e-01,-2.190977019362297384e-02,1.954004411167562072e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.273560523986816406e-01,1.820327999348916981e+00,-7.750201163908575219e-02,4.961186664839003946e+00,-4.728309113419029153e-01,-2.163057324623728073e-02,1.951894199542618002e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.274418830871582031e-01,1.820266135462635271e+00,-7.769849893971568500e-02,4.961438522048059241e+00,-4.582437837381967416e-01,-2.135012155527366007e-02,1.949857105947076619e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.275260448455810547e-01,1.820206645678227320e+00,-7.789457460786135268e-02,4.961689923099426913e+00,-4.436330908948356022e-01,-2.106844236003806159e-02,1.947893483109050861e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.276178359985351562e-01,1.820149573659791242e+00,-7.809023080299480613e-02,4.961940942418292977e+00,-4.289999269049122876e-01,-2.078556255510524697e-02,1.946003666829445811e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.276969909667968750e-01,1.820094962980877806e+00,-7.828545975192392758e-02,4.962191608773760976e+00,-4.143453886189558677e-01,-2.050150873902897852e-02,1.944187975373090183e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.277759075164794922e-01,1.820042851319267463e+00,-7.848025370995126426e-02,4.962441896979629341e+00,-3.996705697342120001e-01,-2.021630781367671215e-02,1.942446708917827669e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.278419494628906250e-01,1.819993269934489621e+00,-7.867460560018679772e-02,4.962691742173638509e+00,-3.849765606062807155e-01,-1.992998602949450082e-02,1.940780149549772071e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.279089450836181641e-01,1.819946245110534822e+00,-7.886850794860525427e-02,4.962941109467387868e+00,-3.702644501718506120e-01,-1.964256964205055023e-02,1.939188562438779906e+00,4.430488147705007040e-02,-2.255430455598030903e+00,6.364364850074060165e-01
1.868858337402343750e-01,1.819901798652686642e+00,-7.906195293542229996e-02,4.963190003707593334e+00,-3.555353265265457363e-01,-1.935408511198845327e-02,1.937672197650017969e+00,4.430488147705007040e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.869950294494628906e-01,1.819859970684361228e+00,-7.925493037748007619e-02,4.963438414958243783e+00,-3.407902992342843884e-01,-1.906456223573788078e-02,1.936231291207012095e+00,4.430488147705007040e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.903059482574462891e-01,1.819820804613147436e+00,-7.944743173745237586e-02,4.963686339717257923e+00,-3.260304835553335945e-01,-1.877403100404222147e-02,1.934866064917280859e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.904649734497070312e-01,1.819784336455539941e+00,-7.963945034825088698e-02,4.963933748378535071e+00,-3.112569891684131562e-01,-1.848252104400444074e-02,1.933576725547109021e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.905989646911621094e-01,1.819750597567246109e+00,-7.983098070842342686e-02,4.964180643664833248e+00,-2.964709226530863884e-01,-1.819006127174045695e-02,1.932363464324081681e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.907079219818115234e-01,1.819719622810902049e+00,-8.002201707066536329e-02,4.964427037829441502e+00,-2.816733956478023604e-01,-1.789668051137541238e-02,1.931226457119460171e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.907899379730224609e-01,1.819691453066530684e+00,-8.021255153885557820e-02,4.964672926211047610e+00,-2.668655272656403898e-01,-1.760240910612330401e-02,1.930165864752517280e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.908688545227050781e-01,1.819666128182337417e+00,-8.040257631366853897e-02,4.964918309703244326e+00,-2.520484368494853022e-01,-1.730727670961641762e-02,1.929181833031407223e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.909480094909667969e-01,1.819643684934258321e+00,-8.059208364713306427e-02,4.965163214081432130e+00,-2.372232416648061282e-01,-1.701131267288651105e-02,1.928274492370604332e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.910269260406494141e-01,1.819624153385342780e+00,-8.078106710235670451e-02,4.965407662098912489e+00,-2.223910529871304664e-01,-1.671454525096595367e-02,1.927443957160642762e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.911039352416992188e-01,1.819607555970682577e+00,-8.096952115169442354e-02,4.965651683959519502e+00,-2.075529750820315211e-01,-1.641700238023199865e-02,1.926690325243062718e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.911809444427490234e-01,1.819593908678726057e+00,-8.115743909415885915e-02,4.965895303862651211e+00,-1.927101064500713612e-01,-1.611871385219063035e-02,1.926013677650964873e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
1.912589073181152344e-01,1.819583248659375041e+00,-8.134481491722414526e-02,4.966138516594311270e+00,-1.778635675594333332e-01,-1.581970964011603087e-02,1.925414078681431773e+00,4.294486893969649832e-02,-2.056172670556510873e+00,6.364308512671152940e-01
2.352280616760253906e-01,1.819575616069863289e+00,-8.153164222762916691e-02,4.966381328821026564e+00,-1.630144828498121257e-01,-1.552002102416884244e-02,1.924891576407620875e+00,4.200386743948647528e-02,-1.859570520697553464e+00,6.363811740871165856e-01
2.353439331054687500e-01,1.819571043601328819e+00,-8.171791742756662202e-02,4.966623775668507434e+00,-1.481639703358492710e-01,-1.521967671393351096e-02,1.924446203407351730e+00,4.200386743948647528e-02,-1.859570520697553464e+00,6.363811740871165856e-01
2.354178428649902344e-01,1.819569556700728175e+00,-8.190363821783164244e-02,4.966865899320747069e+00,-1.333131417682256181e-01,-1.491870319747881646e-02,1.924077977479016655e+00,4.200386743948647528e-02,-1.859570520697553464e+00,6.363811740871165856e-01
2.354879379272460938e-01,1.819571176228589771e+00,-8.208880263302700819e-02,4.967107755714739170e+00,-1.184631050363627036e-01,-1.461712502094519861e-02,1.923786902099197782e+00,4.200386743948647528e-02,-1.859570520697553464e+00,6.363811740871165856e-01
