9.703636169433593750e-05,-2.319609007676451728e+00,-8.413480364325804928e+00,2.226702323758034119e+00,-7.168687139442504463e-01,-7.957921946978602890e+00,4.755830172992482119e+00
3.442049026489257812e-03,-2.294209680040312449e+00,-8.420109519225979611e+00,2.224724496448780009e+00,-6.962630673625599398e-01,-7.959667260778501507e+00,4.756133834245257042e+00
3.688383102416992188e-02,-2.268745150448677528e+00,-8.426711229104029144e+00,2.222729651779105531e+00,-6.756564967735284588e-01,-7.961366392591856744e+00,4.756439577151076570e+00
3.713297843933105469e-02,-2.243215518510353501e+00,-8.433285203791440310e+00,2.220718260063436311e+00,-6.550494168112596105e-01,-7.963019184958584518e+00,4.756747531565736153e+00
3.717494010925292969e-02,-2.217620874856650381e+00,-8.439831160721926295e+00,2.218690801199608931e+00,-6.344423102879016563e-01,-7.964625616490272897e+00,4.757057215581461662e+00
3.720784187316894531e-02,-2.191961304855843728e+00,-8.446348816863920916e+00,2.216647769091912856e+00,-6.138355251567539916e-01,-7.966185738579319775e+00,4.757368154479067357e+00
3.724098205566406250e-02,-2.166236895464596746e+00,-8.452837876518161764e+00,2.214589678653700933e+00,-5.932290523649113023e-01,-7.967699593144893733e+00,4.757679834817508002e+00
3.727197647094726562e-02,-2.140447739756388135e+00,-8.459298023772118924e+00,2.212517068694394684e+00,-5.726232443604759581e-01,-7.969167247059978365e+00,4.757991974505537236e+00
3.866887092590332031e-02,-2.114593936839415989e+00,-8.465728924665572919e+00,2.210430493766512683e+00,-5.520184565678620814e-01,-7.970588847317840120e+00,4.758304177792151535e+00
4.079389572143554688e-02,-2.088675592280681670e+00,-8.472130232971419872e+00,2.208330511823400233e+00,-5.314150227764801171e-01,-7.971964558076698459e+00,4.758616095685500369e+00
4.087996482849121094e-02,-2.062692815918739875e+00,-8.478501599753377249e+00,2.206217674216468527e+00,-5.108130174445347782e-01,-7.973294511748338032e+00,4.758927319763705199e+00
4.174804687500000000e-02,-2.036645719687208089e+00,-8.484842681602584591e+00,2.204092521095226243e+00,-4.902125435600023229e-01,-7.974578752493766132e+00,4.759237513448550949e+00
4.511189460754394531e-02,-2.010534418572000881e+00,-8.491153144230015215e+00,2.201955579864716572e+00,-4.696140822148816008e-01,-7.975817180113685012e+00,4.759546505555522167e+00
7.891201972961425781e-02,-1.984359032547805990e+00,-8.497432664010528214e+00,2.199807362412662837e+00,-4.490179812861527786e-01,-7.977009734765010407e+00,4.759854116786605083e+00
7.894897460937500000e-02,-1.958119691090406622e+00,-8.503680925006324998e+00,2.197648363109378611e+00,-4.284242401902547126e-01,-7.978156150624935883e+00,4.760161178593239839e+00
7.897090911865234375e-02,-1.931816541931912656e+00,-8.509897608823980164e+00,2.195479061321885084e+00,-4.078325955119752044e-01,-7.979256220690481349e+00,4.760468188144693080e+00
7.899284362792968750e-02,-1.905449758243705993e+00,-8.516082384888813195e+00,2.193299927432949215e+00,-3.872430658827036298e-01,-7.980309839729042842e+00,4.760775556575706169e+00
7.901287078857421875e-02,-1.879019538241692544e+00,-8.522234909638994438e+00,2.191111424512100392e+00,-3.666557681997134610e-01,-7.981316991466899324e+00,4.761083602504919909e+00
7.903599739074707031e-02,-1.852526098039612545e+00,-8.528354832386412454e+00,2.188914009744777900e+00,-3.460710335997314591e-01,-7.982277818446827489e+00,4.761392166089901679e+00
8.018589019775390625e-02,-1.825969659222868025e+00,-8.534441804150715072e+00,2.186708140659800570e+00,-3.254890358960791930e-01,-7.983192425801752812e+00,4.761701059952116566e+00
8.169794082641601562e-02,-1.799350436965064359e+00,-8.540495484110261160e+00,2.184494284539509223e+00,-3.049099123303001257e-01,-7.984060837252451748e+00,4.762010090314795718e+00
8.333396911621093750e-02,-1.772668633582330733e+00,-8.546515541067227772e+00,2.182272924467187902e+00,-2.843339705627098146e-01,-7.984883026501456094e+00,4.762319144439426388e+00
1.180129051208496094e-01,-1.745924438392128630e+00,-8.552501650904643427e+00,2.180044558760172002e+00,-2.637615124094089825e-01,-7.985658917413841706e+00,4.762628143291700589e+00
1.180529594421386719e-01,-1.719118033201699314e+00,-8.558453490951361431e+00,2.177809696435113462e+00,-2.431928916097635118e-01,-7.986388494908460700e+00,4.762936983875492913e+00
1.180758476257324219e-01,-1.692249601352898258e+00,-8.564370731290132710e+00,2.175568852396175590e+00,-2.226282753604756359e-01,-7.987071744852960897e+00,4.763245509964503910e+00
1.180899143218994141e-01,-1.665319335591626038e+00,-8.570253028422305519e+00,2.173322544299292503e+00,-2.020679231445485502e-01,-7.987708708308352890e+00,4.763553638016133185e+00
1.181058883666992188e-01,-1.638327442571524184e+00,-8.576100022975206016e+00,2.171071292652555496e+00,-1.815119754495248816e-01,-7.988299474371088671e+00,4.763861260601473191e+00
1.181230545043945312e-01,-1.611274141530361081e+00,-8.581911343612308229e+00,2.168815618612551344e+00,-1.609602291450152045e-01,-7.988843808889737552e+00,4.764169608558058044e+00
1.190068721771240234e-01,-1.584159659959907263e+00,-8.587686614672580987e+00,2.166556040394029381e+00,-1.404125245985701487e-01,-7.989341530508341727e+00,4.764479480739490569e+00
1.204168796539306641e-01,-1.556984228895638145e+00,-8.593425463376723528e+00,2.164293072206586288e+00,-1.198689336326216603e-01,-7.989792444716115938e+00,4.764791414067048869e+00
1.222269535064697266e-01,-1.529748078932659183e+00,-8.599127525048439580e+00,2.162027224550004512e+00,-9.932958722408861962e-02,-7.990196418507121479e+00,4.765105762441590009e+00
1.579470634460449219e-01,-1.502451436887853209e+00,-8.604792444819652886e+00,2.159759007779495033e+00,-7.879448979689854249e-02,-7.990553329551923767e+00,4.765422766579454183e+00
1.583528518676757812e-01,-1.475094524442017940e+00,-8.610419872905060501e+00,2.157488943437643414e+00,-5.826391682146737916e-02,-7.990863167337746376e+00,4.765742275424522667e+00
1.585340499877929688e-01,-1.447677559409684234e+00,-8.616009455471141720e+00,2.155217574167666239e+00,-3.773812047746562259e-02,-7.991125911390224879e+00,4.766064201243194631e+00
1.590130329132080078e-01,-1.420200757142036530e+00,-8.621560828871460913e+00,2.152945464571560219e+00,-1.721740125234151944e-02,-7.991341534315589357e+00,4.766388517356641152e+00
1.591670513153076172e-01,-1.392664333008966526e+00,-8.627073616429514757e+00,2.150673198996421842e+00,3.298148393307373527e-03,-7.991510094331034431e+00,4.766715142504591718e+00
1.592948436737060547e-01,-1.365068505738505467e+00,-8.632547425924609996e+00,2.148401381188290493e+00,2.380843739747008636e-02,-7.991631715044921869e+00,4.767043824257229723e+00
1.600868701934814453e-01,-1.337413496471668850e+00,-8.637981853555601219e+00,2.146130630215435708e+00,4.431327172159198191e-02,-7.991706443025726081e+00,4.767374402070303496e+00
1.632468700408935547e-01,-1.309699526669265257e+00,-8.643376490412567392e+00,2.143861573816818300e+00,6.481220347980029550e-02,-7.991734190779975044e+00,4.767706819897520099e+00
1.633200645446777344e-01,-1.281926818713477356e+00,-8.648730925539293679e+00,2.141594843734945020e+00,8.530489851854661243e-02,-7.991714952604771938e+00,4.768041005763304696e+00
1.677370071411132812e-01,-1.254095595652631401e+00,-8.654044749411594850e+00,2.139331071404130036e+00,1.057912838253908111e-01,-7.991648711825207307e+00,4.768376792370818684e+00
1.685960292816162109e-01,-1.226206084044140665e+00,-8.659317553542805967e+00,2.137070887500631233e+00,1.262714696828605154e-01,-7.991535412025744023e+00,4.768714232057910785e+00
2.027728557586669922e-01,-1.198258518785906945e+00,-8.664548926116408367e+00,2.134814923872195624e+00,1.467451451097815385e-01,-7.991374957474198126e+00,4.769053387750799899e+00
