1.001358032226562500e-05,-4.074478322678504405e+00,7.221697636518079610e-01,5.671829810577900588e+00,-2.134033744626032014e+00,-1.784826479835630031e-01,7.981517678420821937e+00
3.290176391601562500e-05,-4.077331733837087135e+00,7.022404576208147731e-01,5.671855778194870190e+00,-2.131876743144050845e+00,-1.880953335947339045e-01,7.981606028716893064e+00
4.291534423828125000e-05,-4.080080068663693993e+00,6.822916947348771632e-01,5.671876846780812720e+00,-2.129671511520327076e+00,-1.976952251591047038e-01,7.981695588084575022e+00
9.849071502685546875e-04,-4.082723146854792873e+00,6.623240916468812189e-01,5.671893180406248902e+00,-2.127418033174632850e+00,-2.072820268082083417e-01,7.981786473587645148e+00
7.899045944213867188e-03,-4.085260811215086996e+00,6.423382426750998686e-01,5.671905050537900728e+00,-2.125116359282607892e+00,-2.168554059761630404e-01,7.981878496409888335e+00
1.869392395019531250e-02,-4.087692951356907578e+00,6.223347544093131845e-01,5.671912797481079238e+00,-2.122766481747937473e+00,-2.264150589488903020e-01,7.981971485365002117e+00
1.190359592437744141e-01,-4.090019462332557865e+00,6.023142569274466673e-01,5.671916753734495664e+00,-2.120368422030195710e+00,-2.359607167942113781e-01,7.982065329051931890e+00
1.735758781433105469e-01,-4.092240193952921601e+00,5.822773993714351892e-01,5.671917191605547970e+00,-2.117922286331519910e+00,-2.454921724432110597e-01,7.982159982991078984e+00
1.739840507507324219e-01,-4.094354922011731901e+00,5.622248412863727340e-01,5.671914292662647128e+00,-2.115428190004614351e+00,-2.550092189775248763e-01,7.982255368840814214e+00
1.746349334716796875e-01,-4.096363352722829809e+00,5.421572430774003193e-01,5.671908148333753452e+00,-2.112886073310296542e+00,-2.645116704831420584e-01,7.982351627734325383e+00
1.746768951416015625e-01,-4.098265160421596498e+00,5.220752680917479793e-01,5.671898785538457943e+00,-2.110295965990158784e+00,-2.739993347828282855e-01,7.982448804685820853e+00
1.746990680694580078e-01,-4.100060006437177051e+00,5.019795738315561140e-01,5.671886193496889383e+00,-2.107657931504608673e+00,-2.834720766541716230e-01,7.982546936105304525e+00
1.747188568115234375e-01,-4.101747557414514134e+00,4.818707938514142919e-01,5.671870371028252755e+00,-2.104972073006784683e+00,-2.929297269088638744e-01,7.982646066355745695e+00
1.747338771820068359e-01,-4.103327524555019146e+00,4.617495296574388730e-01,5.671851398898990482e+00,-2.102238455958227448e+00,-3.023720289757442781e-01,7.982746238013044504e+00
1.747479438781738281e-01,-4.104799687875997805e+00,4.416163771473620714e-01,5.671829453313188552e+00,-2.099457073081317127e+00,-3.117986833712618200e-01,7.982847453446863639e+00
1.758198738098144531e-01,-4.106163921705429765e+00,4.214719573153305476e-01,5.671804776806151693e+00,-2.096627880254811060e+00,-3.212093776661537614e-01,7.982949621031868226e+00
1.801440715789794922e-01,-4.107420178222316309e+00,4.013169274512626838e-01,5.671777626077529888e+00,-2.093750854998097211e+00,-3.306038400296286706e-01,7.983052753992617490e+00
1.801710128784179688e-01,-4.108568429932887511e+00,3.811519726880512327e-01,5.671748219677846592e+00,-2.090826039724044794e+00,-3.399818749954397479e-01,7.983156917851468748e+00
1.801848411560058594e-01,-4.109608603530273463e+00,3.609777877259700563e-01,5.671716704041450896e+00,-2.087853774293912057e+00,-3.493432429139303741e-01,7.983261604658905775e+00
1.810519695281982422e-01,-4.110540588483248214e+00,3.407950711701673296e-01,5.671683165971270313e+00,-2.084834281259139388e+00,-3.586876910183531275e-01,7.983366305377910699e+00
1.828310489654541016e-01,-4.111364278704411568e+00,3.206045324281319719e-01,5.671647652073990464e+00,-2.081767794341895517e+00,-3.680149751552995174e-01,7.983470537827010105e+00
2.311179637908935547e-01,-4.112079572630077173e+00,3.004068802253071491e-01,5.671610173295529300e+00,-2.078654599610655129e+00,-3.773249225966786025e-01,7.983573834788537660e+00
2.312250137329101562e-01,-4.112686312336356842e+00,2.802027877784330490e-01,5.671570685637848719e+00,-2.075494494463763218e+00,-3.866174812660938542e-01,7.983677145109049356e+00
2.312819957733154297e-01,-4.113184287786173066e+00,2.599928846515724423e-01,5.671529111766063558e+00,-2.072287431125375168e+00,-3.958925094921361132e-01,7.983781078540753029e+00
2.313349246978759766e-01,-4.113573277416373131e+00,2.397777872601666582e-01,5.671485361245657941e+00,-2.069033301167948036e+00,-4.051497507232083017e-01,7.983885995602053143e+00
2.313878536224365234e-01,-4.113853134388149257e+00,2.195581285966372309e-01,5.671439374478037365e+00,-2.065731949860889483e+00,-4.143889144411181391e-01,7.983992137737253358e+00
2.314400672912597656e-01,-4.114023883532872183e+00,1.993345692610819231e-01,5.671391231689731249e+00,-2.062383344731283152e+00,-4.236097496404096496e-01,7.984099701217023615e+00
2.314908504486083984e-01,-4.114085661035795205e+00,1.791077847071556317e-01,5.671341164299578352e+00,-2.058987550619258311e+00,-4.328120759310657983e-01,7.984208781903986640e+00
2.315459251403808594e-01,-4.114038579063883816e+00,1.588784491221413020e-01,5.671289460744781685e+00,-2.055544777819444668e+00,-4.419957307544513103e-01,7.984319411051532533e+00
3.263468742370605469e-01,-4.113882706396789324e+00,1.386472423794729292e-01,5.671236416491710841e+00,-2.052055302572523221e+00,-4.511604805433693244e-01,7.984431100602222386e+00
3.289599418640136719e-01,-4.113618101770082802e+00,1.184148615589334375e-01,5.671182307559618607e+00,-2.048519325321326967e+00,-4.603061244047489953e-01,7.984543408373336426e+00
3.355779647827148438e-01,-4.113244818389090618e+00,9.818200840511136229e-02,5.671127369072150870e+00,-2.044937116044479364e+00,-4.694324916781349444e-01,7.984655987808307209e+00
3.388979434967041016e-01,-4.112762872993564578e+00,7.794936043103482814e-02,5.671071785276633470e+00,-2.041308931746190325e+00,-4.785394500240797155e-01,7.984768618937000184e+00
3.941199779510498047e-01,-4.112172232740609168e+00,5.771755843620586524e-02,5.671015690295062583e+00,-2.037634907610677448e+00,-4.876268331010357171e-01,7.984881488338199773e+00
3.941419124603271484e-01,-4.111472835698998018e+00,3.748722734945434537e-02,5.670959164015641818e+00,-2.033915081719968931e+00,-4.966943522485333662e-01,7.984994551700802745e+00
3.941528797149658203e-01,-4.110664658511050895e+00,1.725900292427976629e-02,5.670902260478092316e+00,-2.030149387734887512e+00,-5.057416790361849435e-01,7.985107741747222043e+00
3.941729068756103516e-01,-4.109747756049430656e+00,-2.966453435296268620e-03,5.670845024016117897e+00,-2.026337835411023747e+00,-5.147685360480430683e-01,7.985221106291773729e+00
3.941900730133056641e-01,-4.108722193185325722e+00,-2.318846768308952325e-02,5.670787468699787226e+00,-2.022480384759473893e+00,-5.237747524612796912e-01,7.985334931236970135e+00
3.942089080810546875e-01,-4.107587981982220526e+00,-4.340636947491462172e-02,5.670729576369454072e+00,-2.018577174632353088e+00,-5.327601840650550979e-01,7.985449404876196589e+00
3.942289352416992188e-01,-4.106345114432120802e+00,-6.361948454413141052e-02,5.670671324028560889e+00,-2.014628267723471033e+00,-5.417246652308692623e-01,7.985564604042590275e+00
3.942480087280273438e-01,-4.104993587675880740e+00,-8.382713078164902298e-02,5.670612692272910316e+00,-2.010633646842734823e+00,-5.506680359330325958e-01,7.985680551939763561e+00
3.974618911743164062e-01,-4.103533415374543303e+00,-1.040286345568173926e-01,5.670553694156637015e+00,-2.006593401952271982e+00,-5.595901403235998828e-01,7.985797295153655995e+00
3.974890708923339844e-01,-4.101964608866993878e+00,-1.242233561947686526e-01,5.670494401089424485e+00,-2.002507809656400628e+00,-5.684908518248710241e-01,7.985914500307455199e+00
4.006440639495849609e-01,-4.100287158773642027e+00,-1.444106938484585045e-01,5.670434949705249750e+00,-1.998377170085422705e+00,-5.773699874437466795e-01,7.986031924355923017e+00
4.006750583648681641e-01,-4.098501075331851595e+00,-1.645900515288676036e-01,5.670375543799154983e+00,-1.994201593834650010e+00,-5.862272492456158668e-01,7.986149355822338869e+00
4.019930362701416016e-01,-4.096606421327168235e+00,-1.847608129680601563e-01,5.670316429976343109e+00,-1.989981010766221470e+00,-5.950622902122100211e-01,7.986266639810753354e+00
4.034030437469482422e-01,-4.094603317373350038e+00,-2.049223365164074551e-01,5.670257849153156116e+00,-1.985715467041359483e+00,-6.038748177163796305e-01,7.986383633706169327e+00
4.508829116821289062e-01,-4.092491863030254251e+00,-2.250739667111305853e-01,5.670199949831236097e+00,-1.981405085879182737e+00,-6.126646297315896383e-01,7.986500148402074117e+00
